id,concurso_id,disciplina_id,peso_edital,score_prioridade,enunciado,alternativas,gabarito,explicacao,distrator_principal,nivel_dificuldade,estilo_quadrix,criada_em,criada_por,pilula_do_dia,vacina_legislacao
34eb9fc1-45e9-4442-8187-a59866685a99,sedes_df_2026,arquivologia_rotinas_atendimento,2,170,"De acordo com a Lei n.º 8.159/1991, a eliminação de documentos produzidos por instituições públicas e de caráter público será realizada mediante autorização da autoridade competente. Com base nessa lei, assinale a alternativa correta sobre o destino final dos documentos de valor permanente.","[{""letra"":""A"",""texto"":""Os documentos de valor permanente poderão ser eliminados após o cumprimento de seu prazo de guarda no arquivo intermediário, desde que autorizados pelo dirigente máximo do órgão."",""correta"":false},{""letra"":""B"",""texto"":""Os documentos de valor permanente são aqueles com valor histórico, probatório e informativo, e sua eliminação é permitida apenas com autorização judicial."",""correta"":false},{""letra"":""C"",""texto"":""Os documentos de valor permanente são inalienáveis e imprescritíveis, conforme dispõe a Lei n.º 8.159/1991."",""correta"":true},{""letra"":""D"",""texto"":""Os documentos de valor permanente deverão ser recolhidos ao arquivo intermediário para guarda definitiva, sendo vedada a sua transferência ao arquivo permanente."",""correta"":false},{""letra"":""E"",""texto"":""A eliminação de documentos de valor permanente é permitida exclusivamente quando autorizada pelo Conselho Nacional de Arquivos — CONARQ."",""correta"":false}]",C,"A resposta correta é C porque o art. 10 da Lei n.º 8.159/1991 estabelece expressamente que 'os documentos de valor permanente são inalienáveis e imprescritíveis'. As alternativas A e B erram ao admitir a possibilidade de eliminação de documentos permanentes, o que é vedado por lei. A alternativa D confunde arquivo intermediário com arquivo permanente. A alternativa E inventa uma competência exclusiva do CONARQ que não consta da lei.",troca_competencia,3,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 22:01:53.95522+00,claude_api,,false
35b35fdc-8252-4653-9b02-0dc1cb47239c,sedes_df_2026,programas_beneficios_df,2,180,"No tocante aos benefícios eventuais no âmbito da assistência social, conforme a Lei Federal nº 8.742/1993 (LOAS) e sua regulamentação, a competência para sua concessão e regulamentação específica é atribuída:","[{""letra"":""A"",""texto"":""Exclusivamente à União Federal, que os financia e regulamenta de forma centralizada para todos os entes federativos."",""correta"":false},{""letra"":""B"",""texto"":""Aos estados federados, que repassam os recursos aos municípios mediante convênio obrigatório com o Governo Federal."",""correta"":false},{""letra"":""C"",""texto"":""Aos municípios e ao Distrito Federal, cabendo a cada ente regulamentá-los por meio de legislação própria, respeitadas as diretrizes nacionais."",""correta"":true},{""letra"":""D"",""texto"":""Ao CREAS, que detém competência exclusiva para análise, deferimento e pagamento dos benefícios eventuais em todo o território nacional."",""correta"":false},{""letra"":""E"",""texto"":""Ao INSS, autarquia federal responsável por todos os benefícios de prestação continuada e eventuais no âmbito da seguridade social."",""correta"":false}]",C,"A resposta correta é C porque o art. 22 da LOAS estabelece que os benefícios eventuais são de competência dos municípios e do Distrito Federal, devendo ser regulamentados por cada ente com legislação própria, respeitadas as diretrizes nacionais fixadas pelo CNAS. A alternativa A erra ao atribuir competência exclusiva à União — erro clássico de troca de competência federativa. A alternativa D é distrator de troca de competência ao citar o CREAS, que é unidade de proteção social especial e não possui competência para pagamento de benefícios eventuais. A alternativa E confunde assistência social com previdência social ao citar o INSS.",troca_competencia,4,"[""literalidade"",""pegadinha_competencia"",""falsa_exclusividade""]",2026-05-17 21:56:19.236845+00,claude_api,,false
3637e5ae-8b1b-407d-8b98-b0260ec65c10,sedes_df_2026,recursos_materiais_patrimonio,2,144,"Acerca do inventário patrimonial na administração pública federal, assinale a alternativa correta quanto à periodicidade e à responsabilidade pela sua realização, conforme as normas vigentes.","[{""letra"":""A"",""texto"":""O inventário patrimonial deve ser realizado bienalmente, sendo de responsabilidade exclusiva da unidade de contabilidade do órgão, que emitirá relatório encaminhado ao Tribunal de Contas da União."",""correta"":false},{""letra"":""B"",""texto"":""O inventário anual é obrigatório e deve ser concluído até o dia 31 de março do exercício seguinte, cabendo ao gestor de patrimônio a responsabilidade pelas divergências apuradas entre o inventário físico e o registro contábil."",""correta"":false},{""letra"":""C"",""texto"":""O inventário dos bens móveis deve ser realizado anualmente, ao final de cada exercício financeiro, sendo de responsabilidade do agente público designado como responsável pela unidade detentora dos bens."",""correta"":true},{""letra"":""D"",""texto"":""O inventário patrimonial é obrigatório apenas quando houver mudança do titular da unidade gestora, não sendo exigida periodicidade anual para órgãos que adotem sistema informatizado de controle patrimonial."",""correta"":false},{""letra"":""E"",""texto"":""A realização do inventário patrimonial é facultativa para órgãos cujo acervo de bens permanentes seja inferior a 500 itens, sendo substituída pela atualização semestral do sistema de controle interno."",""correta"":false}]",C,"A resposta correta é C porque, conforme a IN SEDAP nº 205/1988 e o Decreto nº 99.658/1990, o inventário dos bens móveis deve ser realizado anualmente, ao término de cada exercício financeiro, sendo responsabilidade do agente designado como responsável pela unidade detentora dos bens arrolados. A alternativa A erra na periodicidade (bienal) e na atribuição de responsabilidade exclusiva à contabilidade. A alternativa B inventa o prazo de 31 de março para conclusão, configurando pegadinha de troca de prazo. A alternativa D restringe o inventário a situações de mudança de titular. A alternativa E cria uma dispensa inexistente baseada em número de itens, pegadinha clássica Quadrix de falsa exclusividade.",troca_prazo,3,"[""literalidade"",""pegadinha_prazo"",""troca_competencia"",""falsa_exclusividade""]",2026-05-17 22:07:59.011587+00,claude_api,,false
36692765-eb15-463e-833c-94923e2a73e6,sedes_df_2026,lc840,1,80,"Segundo a LC 840/2011, o afastamento de servidor público para exercer mandato eletivo federal ou estadual ocorre com qual regime de remuneração?","[{""letra"":""A"",""texto"":""Com remuneração integral do cargo público acumulada com salário de mandatário"",""correta"":false},{""letra"":""B"",""texto"":""Sem qualquer remuneração durante todo o período do mandato"",""correta"":false},{""letra"":""C"",""texto"":""Com remuneração do cargo público apenas se o mandato for no DF"",""correta"":false},{""letra"":""D"",""texto"":""Afastado do cargo, sem remuneração pelo ente público, durante o período do mandato"",""correta"":true},{""letra"":""E"",""texto"":""Com remuneração reduzida a 50% até o final do mandato eletivo"",""correta"":false}]",D,"A LC 840/2011, em seu art. 116, estabelece que o servidor afastado para exercer mandato eletivo federal ou estadual fica sem remuneração pelo ente público durante o período do mandato. A pegadinha está em oferecer opções de acumulação de remuneração ou remuneração parcial, que não correspondem à literalidade da lei.",troca_quem_paga,3,"[""literalidade"",""pegadinha_remuneracao_afastamento""]",2026-05-17 21:37:17.786982+00,claude_api,,true
370b8166-0694-4237-bb06-8d7f516d1501,sedes_df_2026,lei_organica_df,1,82,"Segundo a LODF, qual é o mandato dos deputados distritais que integram a Câmara Legislativa?","[{""letra"":""A"",""texto"":""3 anos"",""correta"":false},{""letra"":""B"",""texto"":""2 anos"",""correta"":false},{""letra"":""C"",""texto"":""4 anos"",""correta"":true},{""letra"":""D"",""texto"":""5 anos"",""correta"":false},{""letra"":""E"",""texto"":""6 anos"",""correta"":false}]",C,"A Lei Orgânica do Distrito Federal estabelece expressamente que o mandato dos deputados distritais é de 4 anos, em conformidade com o padrão legislativo adotado para legisladores estaduais no Brasil.",troca_prazo,1,"[""literalidade""]",2026-05-17 22:13:29.471176+00,claude_api,,true
3836a17f-2858-4e1b-af04-6ac9418ee177,sedes_df_2026,lei_organica_df,1,82,"Conforme a Lei Orgânica do Distrito Federal, a estrutura governamental do DF inclui qual dos seguintes órgãos no Poder Executivo?","[{""letra"":""A"",""texto"":""Um Vice-Governador eleito conjuntamente com o Governador"",""correta"":false},{""letra"":""B"",""texto"":""Exclusivamente o Governador, sem auxílio de Secretários de Estado"",""correta"":false},{""letra"":""C"",""texto"":""Um Governador eleito pelo povo e auxiliado por Secretários de Estado"",""correta"":true},{""letra"":""D"",""texto"":""Um Prefeito eleito em conjunto com Governador"",""correta"":false},{""letra"":""E"",""texto"":""Um Governador nomeado pela Câmara Legislativa e Secretários federais"",""correta"":false}]",C,"A Lei Orgânica do Distrito Federal estabelece que o Poder Executivo é exercido pelo Governador, eleito pelo povo, auxiliado por Secretários de Estado. A alternativa C expressa literalmente essa composição. Os distratores incluem figuras não mencionadas (Vice-Governador, Prefeito), negam a existência de secretários (B), ou apresentam mecanismos incompatíveis (nomeação pela Câmara, secretários federais).",troca_competencia,3,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 21:35:42.745209+00,claude_api,,true
39feea5b-c210-46cd-b0a4-12776e75017f,sedes_df_2026,lc840,1,80,"De acordo com a LC 840/2011, qual é o período de duração do estágio probatório para servidores públicos civis do Distrito Federal?","[{""letra"":""A"",""texto"":""2 anos, conforme determinava a legislação anterior"",""correta"":false},{""letra"":""B"",""texto"":""3 anos, contados a partir da posse do servidor"",""correta"":true},{""letra"":""C"",""texto"":""1 ano para servidor com experiência anterior em órgão público"",""correta"":false},{""letra"":""D"",""texto"":""4 anos para cargos de nível superior e 2 anos para nível médio"",""correta"":false},{""letra"":""E"",""texto"":""3 anos, mas podendo ser reduzido para 2 anos a critério da administração"",""correta"":false}]",B,"A LC 840/2011 estabelece explicitamente o período de estágio probatório em 3 anos para todos os servidores públicos civis do DF. A alternativa A é uma pegadinha clássica da Quadrix, trazendo o prazo da legislação anterior (2 anos) para confundir o candidato. As demais alternativas introduzem variações não previstas na lei.",troca_prazo,2,"[""pegadinha_prazo_anterior"",""literalidade""]",2026-05-17 21:37:17.786982+00,claude_api,,true
3a9d02f8-264f-447c-b234-ad45453a026d,sedes_df_2026,lei_organica_df,1,82,"Em relação à organização política e administrativa do Distrito Federal, a Lei Orgânica prevê que o poder Legislativo é exercido por qual órgão?","[{""letra"":""A"",""texto"":""Assembleia Legislativa com 32 membros"",""correta"":false},{""letra"":""B"",""texto"":""Câmara Municipal com 23 vereadores"",""correta"":false},{""letra"":""C"",""texto"":""Câmara Legislativa do Distrito Federal com 24 deputados distritais"",""correta"":true},{""letra"":""D"",""texto"":""Conselho Deliberativo do DF com 20 conselheiros"",""correta"":false},{""letra"":""E"",""texto"":""Câmara de Deputados Federais com representação especial"",""correta"":false}]",C,"A Lei Orgânica do Distrito Federal estabelece que o poder Legislativo é exercido pela Câmara Legislativa do Distrito Federal, composta por 24 deputados distritais. A alternativa C reproduz exatamente essa estrutura orgânica. Os distratores trazem nomes de órgãos legislativos diferentes (Assembleia, Câmara Municipal, Conselho, Câmara Federal) ou número diverso de membros.",troca_competencia,2,"[""literalidade""]",2026-05-17 21:35:42.745209+00,claude_api,,true
3aa82275-3b42-49d1-abbc-f363dda1ef0c,sedes_df_2026,maria_da_penha,1,75,"A Lei Maria da Penha estabelece que a violência doméstica e familiar contra a mulher constitui violação dos direitos humanos. Para efeitos dessa Lei, é correto afirmar que a convivência do agressor com a vítima é requisito essencial para caracterizar a relação doméstica e familiar?","[{""letra"":""A"",""texto"":""Sim, a convivência é requisito obrigatório, conforme jurisprudência consolidada."",""correta"":false},{""letra"":""B"",""texto"":""Não, conforme Súmula 600 do STJ, não é necessário que o agressor coabite com a vítima."",""correta"":true},{""letra"":""C"",""texto"":""Sim, mas apenas se a relação for formalizada por casamento ou união estável."",""correta"":false},{""letra"":""D"",""texto"":""Não, mas apenas nos crimes de natureza patrimonial."",""correta"":false},{""letra"":""E"",""texto"":""Sim, conforme expressa disposição do artigo 5º da Lei Maria da Penha."",""correta"":false}]",B,A Súmula 600 do STJ dispõe que a coabitação não é requisito essencial para a aplicação da Lei Maria da Penha. A alternativa A erra ao exigir convivência. C restringe indevidamente a lei. D cria limitação inexistente. E inventa exigência não contida na lei.,troca_jurisprudencia | falsa_literalidade,2,"[""pegadinha_classica"",""literalidade""]",2026-05-17 21:38:58.746811+00,claude_api,,true
3afddbc6-317f-45f7-b575-a26acb3deb9c,sedes_df_2026,maria_da_penha,1,75,"Um homem agride sua ex-companheira após um ano de término do relacionamento conjugal, em via pública. A Lei Maria da Penha é aplicável neste caso?","[{""letra"":""A"",""texto"":""Não, porque a violência ocorreu em via pública e não no ambiente doméstico"",""correta"":false},{""letra"":""B"",""texto"":""Não, porque o relacionamento já havia terminado há mais de um ano"",""correta"":false},{""letra"":""C"",""texto"":""Sim, porque a violência é perpetrada no âmbito da relação doméstica e familiar, independentemente de coabitação ou convivência atual"",""correta"":true},{""letra"":""D"",""texto"":""Apenas se a agressão tiver resultado em incapacidade superior a 30 dias"",""correta"":false},{""letra"":""E"",""texto"":""Apenas se a agressão ocorrer dentro de casa ou na residência da vítima"",""correta"":false}]",C,"A resposta correta é C. Conforme a Lei Maria da Penha e a Súmula 600 do STJ, a lei é aplicável quando a violência é perpetrada no âmbito da relação doméstica e familiar, mesmo após o término do relacionamento e independentemente de coabitação. O local (público ou privado) não é determinante. As alternativas A, B e E erroneamente impõem requisitos não existentes na lei.",falsa_exclusividade,3,"[""literalidade_jurisprudencial"",""pegadinha_classica""]",2026-05-17 22:16:17.492414+00,claude_api,,true
3c3e23d4-ed4c-412a-8426-a6a8bcac2f51,sedes_df_2026,politica_mulheres,1,60,"No contexto da rede de atendimento a mulheres vítimas de violência, qual serviço é responsável pelo acolhimento institucional de curta/média duração?","[{""letra"":""A"",""texto"":""DEAM"",""correta"":false},{""letra"":""B"",""texto"":""Casa abrigo ou casa de passagem integrada à rede de proteção social"",""correta"":true},{""letra"":""C"",""texto"":""CREAS exclusivamente"",""correta"":false},{""letra"":""D"",""texto"":""Casa da Mulher Brasileira sem possibilidade de encaminhamento"",""correta"":false},{""letra"":""E"",""texto"":""Centro de Saúde ou UPA"",""correta"":false}]",B,As casas abrigo ou casas de passagem são serviços de proteção social de alta complexidade que oferecem acolhimento institucional de curta e média duração a mulheres em situação de risco. A DEAM é policial (A); CREAS é generalista (C); Casa da Mulher oferece atendimento integrado mas encaminha para abrigos (D); centros de saúde não são abrigo (E).,troca_competencia,2,"[""pegadinha_competencia"",""literalidade""]",2026-05-17 21:40:34.11521+00,claude_api,,true
3c6a45c1-8c33-4199-9c42-094ffdc54122,sedes_df_2026,maria_da_penha,1,75,"Conforme o artigo 41 da Lei Maria da Penha, quanto aos crimes de violência doméstica e familiar contra mulher, qual medida é expressamente vedada?","[{""letra"":""A"",""texto"":""A imposição de pena de multa cumulada com prisão."",""correta"":false},{""letra"":""B"",""texto"":""A suspensão condicional do processo e a transação penal."",""correta"":true},{""letra"":""C"",""texto"":""A aplicação de medidas protetivas de urgência."",""correta"":false},{""letra"":""D"",""texto"":""O pagamento de indenização à vítima."",""correta"":false},{""letra"":""E"",""texto"":""A concessão de liberdade provisória sem fiança."",""correta"":false}]",B,O artigo 41 da Lei 11.340/2006 veda expressamente a suspensão condicional e a transação penal em crimes de violência doméstica. A alternativa A trata de cumulação de penas (permitida). C refere-se a medidas protetivas (aplicáveis). D e E tratam de outras matérias não vedadas pelo artigo.,falsa_exclusividade,3,"[""literalidade"",""texto_expresso""]",2026-05-17 21:38:58.746811+00,claude_api,,true
3c79bbcf-94f4-4af8-86f2-446cba03fa1a,sedes_df_2026,suas_fundamentos,2,190,"Conforme a NOB/SUAS, o pacto de aprimoramento da gestão municipal estabelece metas e compromissos diferenciados de acordo com o nível de gestão do município. São níveis de gestão municipal previstos na NOB/SUAS:","[{""letra"":""A"",""texto"":""Gestão básica, intermediária e plena."",""correta"":false},{""letra"":""B"",""texto"":""Gestão inicial, intermediária e avançada."",""correta"":false},{""letra"":""C"",""texto"":""Gestão inicial e gestão plena."",""correta"":true},{""letra"":""D"",""texto"":""Gestão básica e gestão especial."",""correta"":false},{""letra"":""E"",""texto"":""Gestão parcial, integrada e plena."",""correta"":false}]",C,"A resposta correta é C porque a NOB/SUAS estabelece apenas dois níveis de gestão para os municípios: gestão inicial e gestão plena. As demais alternativas inserem nomenclaturas inexistentes na norma (básica, intermediária, avançada, especial, parcial, integrada), caracterizando a pegadinha de falsa nomenclatura típica do Quadrix. É importante não confundir com os níveis de proteção social (básica e especial), que são categorias distintas dos níveis de gestão municipal.",falsa_exclusividade,3,"[""literalidade"",""falsa_nomenclatura""]",2026-05-19 01:44:28.061299+00,claude_api,,false
3cce7c56-9b85-4913-aa1f-68ea1baee209,sedes_df_2026,lc840,1,80,"Segundo a LC 840/2011, qual é a diferença conceitual entre vencimento e remuneração do servidor público civil?","[{""letra"":""A"",""texto"":""Vencimento é o salário base; remuneração inclui vencimento mais gratificações e adicionais"",""correta"":true},{""letra"":""B"",""texto"":""Vencimento e remuneração são sinônimos absolutos sem distinção legal"",""correta"":false},{""letra"":""C"",""texto"":""Remuneração é apenas o valor pago em folha; vencimento inclui benefícios complementares"",""correta"":false},{""letra"":""D"",""texto"":""Vencimento aplica-se apenas a cargos efetivos; remuneração apenas a comissionados"",""correta"":false},{""letra"":""E"",""texto"":""Não há distinção; ambos os termos referem-se ao salário líquido recebido"",""correta"":false}]",A,"O art. 70 da LC 840/2011 distingue vencimento (fixo correspondente ao cargo) de remuneração (vencimento mais adicionais e gratificações). Essa distinção é fundamental para compreender descontos, acréscimos e direitos do servidor.",troca_modalidade,3,"[""literalidade"",""conceitual""]",2026-05-17 22:14:26.630403+00,claude_api,,true
3d1e7064-a5c3-42f6-bd00-0701abed711a,sedes_df_2026,recursos_materiais_patrimonio,2,144,"A alienação de bens públicos imóveis da União depende de autorização legislativa e avaliação prévia, dentre outros requisitos. No que se refere à modalidade obrigatória para alienação de bens imóveis públicos, assinale a alternativa correta.","[{""letra"":""A"",""texto"":""A alienação de bens imóveis da União deve ser realizada, preferencialmente, por meio de concorrência pública, podendo ser substituída por pregão eletrônico quando houver interesse da administração."",""correta"":false},{""letra"":""B"",""texto"":""A alienação de bens imóveis públicos pode se dar por meio de leilão ou concorrência, sendo o leilão obrigatório apenas para bens móveis inservíveis."",""correta"":false},{""letra"":""C"",""texto"":""A alienação de bens imóveis da Administração Pública, quando não doados ou permutados, deve ser precedida de avaliação e realizada, em regra, mediante concorrência pública."",""correta"":true},{""letra"":""D"",""texto"":""A alienação de bens imóveis públicos prescinde de licitação quando o valor do bem for inferior ao limite estabelecido para tomada de preços."",""correta"":false},{""letra"":""E"",""texto"":""O leilão é a modalidade obrigatória tanto para bens imóveis quanto para bens móveis, sendo vedada a concorrência em qualquer hipótese de alienação patrimonial."",""correta"":false}]",C,"A resposta correta é C porque, nos termos da Lei n.º 8.666/1993 (art. 17, I), a alienação de bens imóveis da Administração depende de avaliação prévia e, em regra, deve ser precedida de licitação na modalidade concorrência, salvo nas hipóteses legais (dação em pagamento, doação, permuta etc.). A alternativa A erra ao citar pregão — esta modalidade não se aplica à alienação de bens imóveis. A alternativa B inverte a lógica: o leilão é obrigatório para bens móveis inservíveis (art. 17, II). A alternativa D é falsa pegadinha: não há dispensa por faixa de valor para alienação de imóveis. A alternativa E usa 'vedada' de forma absoluta e incorreta.",troca_modalidade,4,"[""literalidade"",""pegadinha_alienacao_leilao_obrigatorio""]",2026-05-17 22:10:22.985035+00,claude_api,,false
3df57e0d-3b5d-435f-84b8-ee75261fe2f9,sedes_df_2026,realidade_df_ride,1,88,A Região Integrada de Desenvolvimento do Distrito Federal e Entorno foi criada pela Lei Complementar nº 94/1998. Qual é a composição territorial dessa região?,"[{""letra"":""A"",""texto"":""Apenas o Distrito Federal e municípios do Estado de Goiás"",""correta"":false},{""letra"":""B"",""texto"":""O Distrito Federal e municípios dos Estados de Goiás, Minas Gerais e Distrito Federal"",""correta"":true},{""letra"":""C"",""texto"":""Apenas municípios dos Estados de Goiás e Minas Gerais"",""correta"":false},{""letra"":""D"",""texto"":""O Distrito Federal e todos os municípios de Goiás e Minas Gerais"",""correta"":false},{""letra"":""E"",""texto"":""Apenas o Distrito Federal e municípios do Estado de Minas Gerais"",""correta"":false}]",B,"Conforme a LC 94/1998, a RIDE é composta pelo Distrito Federal e por municípios dos Estados de Goiás e Minas Gerais. A alternativa A erra por omitir MG; a D erra por incluir todos os municípios (não apenas alguns); a E erra por omitir GO.",falsa_exclusividade,2,"[""literalidade""]",2026-05-17 21:34:32.050828+00,claude_api,,false
3e093232-c474-4c88-9c07-69deaed3712b,sedes_df_2026,realidade_df_ride,1,88,"Qual foi a expedição que deu origem à nomenclatura do Plano Piloto de Brasília, conhecida como Missão Cruls?","[{""letra"":""A"",""texto"":""Expedição de mapeamento realizada no século XVIII para definição de fronteiras"",""correta"":false},{""letra"":""B"",""texto"":""Missão científica do século XIX que explorou e estudou o Planalto Central"",""correta"":true},{""letra"":""C"",""texto"":""Expedição militar de ocupação territorial no século XX"",""correta"":false},{""letra"":""D"",""texto"":""Comissão de cartografia brasileira dos anos 1950"",""correta"":false},{""letra"":""E"",""texto"":""Pesquisa arqueológica realizada antes da construção de Brasília"",""correta"":false}]",B,"A Missão Cruls foi uma expedição científica do século XIX que explorou e estudou o Planalto Central, sendo posteriormente referenciada no contexto de Brasília. A alternativa B está literalmente correta. As demais alternativas apresentam períodos diferentes ou objetivos distintos.",troca_periodo_historico,3,"[""literalidade"",""historia_brasilia""]",2026-05-17 21:34:32.050828+00,claude_api,,false
3e509bb4-7305-4f41-b27b-cc0f7017869d,sedes_df_2026,lei_organica_df,1,82,A Lei Orgânica do Distrito Federal foi promulgada em qual data e qual é a característica fundamental do DF quanto à estrutura administrativa?,"[{""letra"":""A"",""texto"":""08 de junho de 1990; DF possui municípios próprios como as demais unidades federativas"",""correta"":false},{""letra"":""B"",""texto"":""08 de junho de 1993; DF acumula competências estaduais e municipais, não possuindo municípios próprios"",""correta"":true},{""letra"":""C"",""texto"":""15 de março de 1993; DF acumula competências estaduais e municipais, não possuindo municípios próprios"",""correta"":false},{""letra"":""D"",""texto"":""08 de junho de 1993; DF possui apenas competências municipais delegadas pela União"",""correta"":false},{""letra"":""E"",""texto"":""22 de abril de 1992; DF acumula exclusivamente competências estaduais"",""correta"":false}]",B,"A Lei Orgânica do Distrito Federal foi promulgada em 08 de junho de 1993 e a característica fundamental é que o DF acumula competências estaduais E municipais simultaneamente, não possuindo municípios próprios. A alternativa B está literalmente correta. A e C erram a data; D erra o tipo de competência; E erra tanto a data quanto as competências.",troca_prazo,2,"[""literalidade"",""data_lei""]",2026-05-17 21:35:42.745209+00,claude_api,,true
3e5ac592-a229-4944-9ac9-c8896fd6905f,sedes_df_2026,direito_administrativo,2,184,"Nos termos da Lei n.º 14.133/2021, a inexigibilidade de licitação ocorre quando há inviabilidade de competição. Com base no art. 74 da referida lei, assinale a alternativa que configura corretamente hipótese de inexigibilidade — e não de dispensa.","[{""letra"":""A"",""texto"":""Contratação emergencial, em situação de emergência ou calamidade pública, quando caracterizada urgência de atendimento de situação que possa ocasionar prejuízo."",""correta"":false},{""letra"":""B"",""texto"":""Contratação de obras e serviços de engenharia cujo valor seja de até R$ 100.000,00, desde que não se refiram a parcelas de uma mesma obra."",""correta"":false},{""letra"":""C"",""texto"":""Aquisição de materiais, equipamentos ou gêneros que só possam ser fornecidos por produtor, empresa ou representante comercial exclusivo."",""correta"":true},{""letra"":""D"",""texto"":""Contratação de instituição sem fins lucrativos para pesquisa, ensino, desenvolvimento institucional, quando houver inquestionável reputação ético-profissional."",""correta"":false},{""letra"":""E"",""texto"":""Compras de valor de até R$ 50.000,00 para órgão ou entidade com orçamento anual de até R$ 1.600.000,00, observados os limites anuais."",""correta"":false}]",C,"A resposta correta é C porque o art. 74, inciso I, da Lei n.º 14.133/2021 prevê como hipótese de inexigibilidade a aquisição de materiais, equipamentos ou gêneros que só possam ser fornecidos por produtor, empresa ou representante comercial exclusivo — situação em que há inviabilidade de competição. As alternativas A, B, D e E descrevem hipóteses de dispensa de licitação (art. 75), que é a pegadinha clássica Quadrix: confundir dispensa com inexigibilidade.",troca_modalidade,4,"[""literalidade"",""pegadinha_dispensa_inexigibilidade""]",2026-05-17 21:52:09.882506+00,claude_api,,false
3e667243-59a7-49c2-82ba-66aa8de98b76,sedes_df_2026,lc840,1,80,"Conforme a LC 840/2011, qual é o período mínimo de férias anuais a que tem direito o servidor público civil do DF?","[{""letra"":""A"",""texto"":""15 dias úteis por ano"",""correta"":false},{""letra"":""B"",""texto"":""20 dias corridos por ano"",""correta"":true},{""letra"":""C"",""texto"":""30 dias corridos por ano obrigatoriamente"",""correta"":false},{""letra"":""D"",""texto"":""10 dias úteis, prorrogáveis a critério do chefe imediato"",""correta"":false},{""letra"":""E"",""texto"":""25 dias corridos, conforme acordo coletivo"",""correta"":false}]",B,"A LC 840/2011, em seu art. 113, estabelece que o servidor tem direito a férias anuais de 20 dias corridos. A alternativa C apresenta prazo maior não previsto na lei como obrigatório. Alternativas A, D e E contêm variações de prazos e critérios não autorizados.",troca_prazo,2,"[""literalidade"",""pegadinha_dias_úteis_vs_corridos""]",2026-05-17 22:14:51.924811+00,claude_api,,true
3ed6bccb-3562-4000-a68f-4f99c2781940,sedes_df_2026,direito_constitucional,2,156,"Nos termos do art. 194 da CF/88, a seguridade social compreende um conjunto integrado de ações de iniciativa dos poderes públicos e da sociedade. Sobre as distinções entre saúde, previdência e assistência social, assinale a alternativa CORRETA.","[{""letra"":""A"",""texto"":""A assistência social é devida a todos os cidadãos, independentemente de contribuição à seguridade social, mas somente àqueles que possuam vínculo empregatício formal."",""correta"":false},{""letra"":""B"",""texto"":""A previdência social é de filiação compulsória e independe de contribuição do segurado para a concessão de seus benefícios."",""correta"":false},{""letra"":""C"",""texto"":""A saúde é direito de todos e dever do Estado, garantida mediante políticas sociais e econômicas, sendo seu acesso universal e igualitário, independentemente de contribuição."",""correta"":true},{""letra"":""D"",""texto"":""A assistência social será prestada apenas aos trabalhadores que contribuírem previamente para o sistema, conforme art. 203 da CF/88."",""correta"":false},{""letra"":""E"",""texto"":""A previdência social tem caráter universal, sendo devida a todos os brasileiros independentemente de contribuição, nos termos do art. 201 da CF/88."",""correta"":false}]",C,"A resposta correta é C porque o art. 196 da CF/88 estabelece literalmente que 'a saúde é direito de todos e dever do Estado, garantido mediante políticas sociais e econômicas que visem à redução do risco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação' — não exigindo qualquer contribuição. A pegadinha Quadrix clássica aqui é confundir os três pilares: a PREVIDÊNCIA exige contribuição e filiação (art. 201); a ASSISTÊNCIA é prestada a quem dela necessitar, independentemente de contribuição (art. 203), mas não a todos indiscriminadamente; já a SAÚDE é universal e não exige contribuição. As alternativas B, D e E invertem esses conceitos de forma precisa.",troca_modalidade,4,"[""literalidade"",""pegadinha_seguridade_social"",""troca_requisitos""]",2026-05-17 22:06:11.804621+00,claude_api,,false
3f177f3a-64be-4a56-bbe0-f8b3d9c07b59,sedes_df_2026,suas_fundamentos,2,190,"De acordo com a Lei n.º 8.742/1993 (LOAS), o Benefício de Prestação Continuada (BPC) é devido à pessoa com deficiência e ao idoso que comprovem não possuir meios de prover a própria manutenção. A gestão, o pagamento e a manutenção do BPC são de responsabilidade:","[{""letra"":""A"",""texto"":""dos municípios, que recebem repasse federal para operacionalização do benefício."",""correta"":false},{""letra"":""B"",""texto"":""do Ministério do Desenvolvimento Social, por meio dos CRAS instalados nos territórios."",""correta"":false},{""letra"":""C"",""texto"":""do Instituto Nacional do Seguro Social (INSS), por delegação do Ministério responsável pela Assistência Social."",""correta"":true},{""letra"":""D"",""texto"":""dos estados, mediante cofinanciamento federal, com execução pelos CREAS."",""correta"":false},{""letra"":""E"",""texto"":""do CNAS, que normatiza o benefício e repassa recursos ao INSS para pagamento."",""correta"":false}]",C,"A resposta correta é C porque o art. 20, §8.º, da LOAS estabelece que a operacionalização, o pagamento e a manutenção do BPC são de competência do INSS, por delegação do órgão federal responsável pela política de assistência social. O BPC é financiado integralmente com recursos federais (Fundo Nacional de Assistência Social) e não envolve cofinanciamento de estados ou municípios para seu pagamento. As alternativas A e D são pegadinhas clássicas Quadrix que transferem a responsabilidade do pagamento para entes subnacionais e para o CREAS, o que é incorreto.",troca_quem_paga,3,"[""literalidade"",""pegadinha_quem_paga""]",2026-05-19 01:43:50.580289+00,claude_api,,false
